headline,date,link
"Don't blame wildfires on climate change – it's environmentalists' fault, says Zinke",2018-08-13 00:00:00,https://www.theguardian.com/environment/2018/aug/13/us-interior-secretary-ryan-zinke-climate-change-environmentalists
Turkish lira record low ripples through global currency markets,2018-08-13 00:00:00,https://www.theguardian.com/business/2018/aug/13/turkish-lira-record-low-ripples-through-global-currency-markets
Trump hits back after Omarosa releases secret recording of president,2018-08-13 00:00:00,https://www.theguardian.com/us-news/2018/aug/13/trump-omarosa-manigault-newman-releases-secret-recording-president
Social housing tenants to gain powers against rogue landlords,2018-08-14 00:00:00,https://www.theguardian.com/society/2018/aug/14/social-housing-green-paper-tenants-to-gain-powers-against-rogue-landlords
New labour pain drug may reduce need for epidurals – UK study,2018-08-13 00:00:00,https://www.theguardian.com/lifeandstyle/2018/aug/13/new-labour-pain-drug-may-reduce-epidurals-shows-uk-study-pethidine
More than 200 suicides recorded at mental health units over seven years,2018-08-14 00:00:00,https://www.theguardian.com/society/2018/aug/14/more-than-200-suicides-recorded-at-mental-health-units-over-seven-years
Muslim leaders urge May to launch inquiry into Tory party Islamophobia,2018-08-13 00:00:00,https://www.theguardian.com/politics/2018/aug/13/may-under-pressure-to-launch-inquiry-into-tory-party-islamophobia
Google records your location even when you tell it not to,2018-08-13 00:00:00,https://www.theguardian.com/technology/2018/aug/13/google-location-tracking-android-iphone-mobile
Aretha Franklin reportedly 'gravely ill',2018-08-13 00:00:00,https://www.theguardian.com/music/2018/aug/13/aretha-franklin-reportedly-gravely-ill
Ethiopia requests emperor's lock of hair back from London museum,2018-08-13 00:00:00,https://www.theguardian.com/world/2018/aug/13/ethiopia-requests-emperors-lock-of-hair-back-from-london-museum
Not a weekend for the Premier League underdog – Football Weekly,2018-08-13 00:00:00,https://www.theguardian.com/football/audio/2018/aug/13/not-weekend-for-premier-league-underdog-football-weekly
Life without evenings: the people left behind by South Korea's war on overwork,2018-08-14 00:00:00,https://www.theguardian.com/world/2018/aug/14/life-without-evenings-the-people-left-behind-by-south-koreas-war-on-overwork
What God has not joined together: the rise of the humanist wedding,2018-08-14 00:00:00,https://www.theguardian.com/world/2018/aug/14/what-god-has-not-joined-together-the-rise-of-the-humanist-wedding
Mark Gatiss on John Minton: The Lost Man of Art review – a poignant portrait,2018-08-13 00:00:00,https://www.theguardian.com/tv-and-radio/2018/aug/13/mark-gatiss-john-minton-lost-man-art-tv-review
Comedian Alex Edelman on meeting his antisemitic trolls: 'Curiosity is my defining characteristic',2018-08-13 00:00:00,https://www.theguardian.com/stage/2018/aug/13/comedian-alex-edelman-on-meeting-his-antisemitic-trolls-curiosity-is-my-defining-characteristic
I watched three days of nudity at the Edinburgh fringe – this is what I learned,2018-08-13 00:00:00,https://www.theguardian.com/stage/2018/aug/13/best-naked-shows-edinburgh-fringe
Iranian female photographer banned from stadium covers match from nearby roof,2018-08-13 00:00:00,https://www.theguardian.com/world/2018/aug/13/iranian-female-photographer-banned-from-stadium-covers-match-from-nearby-roof
Pony painting parties: is it really OK to let kids daub paint on live animals?,2018-08-13 00:00:00,https://www.theguardian.com/world/shortcuts/2018/aug/13/pony-painting-parties-kids-petition-ban-themed-children-60000-signatures-animals-entertainment
'We can just pray to God': Turks struggle as lira crisis bites,2018-08-13 00:00:00,https://www.theguardian.com/world/2018/aug/13/we-can-just-pray-to-god-turks-struggle-as-lira-crisis-bites
Follow the nuance: Labour is edging towards a reversal of Brexit,2018-08-13 00:00:00,https://www.theguardian.com/commentisfree/2018/aug/13/labour-reversal-brexit-jeremy-corbyn
Martin Rowson on Boris Johnson's nauseating tea round – cartoon,2018-08-13 00:00:00,https://www.theguardian.com/politics/commentisfree/picture/2018/aug/13/martin-rowson-on-boris-johnsons-nauseating-tea-round-cartoon
"Homelessness is back on the Tories’ agenda, yet it’s them who made this crisis worse",2018-08-13 00:00:00,https://www.theguardian.com/commentisfree/2018/aug/13/tories-homelessness-crisis-universal-credit
The Guardian view on Britain’s railways: a system where nobody listens,2018-08-13 00:00:00,https://www.theguardian.com/commentisfree/2018/aug/13/the-guardian-view-on-britains-railways-a-system-where-nobody-listens
"Just like Grandma used to make? Sadly, in Britain we may never know",2018-08-13 00:00:00,https://www.theguardian.com/commentisfree/2018/aug/13/britain-food-world-recipes
Journalists must fight for facts – and ignore Boris Johnson’s tea party,2018-08-13 00:00:00,https://www.theguardian.com/commentisfree/2018/aug/13/journalists-must-fight-for-facts-ignore-boris-johnson-tea-party-suzanne-moore
Tiger Woods is ‘trending’ for one of USA’s four Ryder Cup wildcards,2018-08-13 00:00:00,https://www.theguardian.com/sport/2018/aug/13/tiger-woods-trending-usa-ryder-cup-wildcards-jom-furyk
Tottenham are forced back to Wembley by safety concerns at home,2018-08-13 00:00:00,https://www.theguardian.com/football/2018/aug/13/tottenham-fallback-venue-wembley-national-stadium
Dina Asher-Smith’s treble ‘the performance of a generation’,2018-08-13 00:00:00,https://www.theguardian.com/sport/2018/aug/13/dina-asher-smith-european-championships
Five things Manchester United must do to become a title threat,2018-08-13 00:00:00,https://www.theguardian.com/football/2018/aug/13/five-things-manchester-united-jose-mourinho
Manchester United confident David de Gea will sign new deal,2018-08-13 00:00:00,https://www.theguardian.com/football/2018/aug/13/manchester-united-david-de-gea
Andy Murray comeback hits another bump with first-round loss in Cincinnati,2018-08-13 00:00:00,https://www.theguardian.com/sport/2018/aug/13/andy-murray-lucas-pouille-western-and-southern-open-cincinnati-tennis
Return of Bluebird K7 brings memories of golden era speeding back,2018-08-13 00:00:00,https://www.theguardian.com/sport/2018/aug/13/donald-campbell-jg-parry-thomas-john-cobb-malcolm-campbell-adventurers
England name same squad for third Test – but leave door open for Ben Stokes,2018-08-13 00:00:00,https://www.theguardian.com/sport/2018/aug/13/ben-stokes-not-recalled-to-england-squad-to-face-india-third-test
Could Beirut soon become the new cat capital of the Middle East? – video,2018-08-11 00:00:00,https://www.theguardian.com/lifeandstyle/video/2018/aug/11/could-beirut-become-cat-capital-middle-east-video
The perfect storm: building a crypto-utopia in Puerto Rico – video,2018-08-09 00:00:00,https://www.theguardian.com/changingmediasummit/video/2018/aug/09/the-perfect-storm-building-a-crypto-utopia-in-puerto-rico-video
'Fighting to love freely': counterprotesters dwarf white supremacy rally at White House – video,2018-08-13 00:00:00,https://www.theguardian.com/global/video/2018/aug/13/standing-up-for-white-people-us-far-right-rally-dwarfed-by-opponents-video
'One person can matter': five ways to fight for your cause – video,2018-08-11 00:00:00,https://www.theguardian.com/world/video/2018/aug/11/one-person-can-matter-five-ways-fight-for-your-cause-video
From hip-hop to Carrie Bradshaw: what's in a nameplate necklace? - video explainer,2018-08-02 00:00:00,https://www.theguardian.com/film/video/2018/aug/02/carrie-necklace-bradshaw-hip-hop-sex-and-the-city-nameplate-video-explainer
After you: the psychology of queues and how to beat them - video explainer,2018-07-04 00:00:00,https://www.theguardian.com/science/video/2018/jul/04/after-you-the-psychology-of-queues-and-how-to-beat-them-video-explainer
Life in the shadow of Guatemala's Volcano of Fire - video,2018-07-17 00:00:00,https://www.theguardian.com/world/video/2018/jul/17/life-in-the-shadow-of-guatemalas-volcano-of-fire-fuego-video
How advert showing women shaving actual body hair broke taboos – video,2018-07-11 00:00:00,https://www.theguardian.com/lifeandstyle/video/2018/jul/11/advert-breaks-taboos-by-showing-women-shaving-their-body-hair-video
Songbird: a virtual moment of extinction in Hawaii - 360° video,2018-07-30 00:00:00,https://www.theguardian.com/technology/video/2018/jul/30/songbird-a-virtual-moment-of-extinction-in-hawaii-360-video
Bands mix music and politics at San Francisco's Outside Lands festival,2018-08-13 00:00:00,https://www.theguardian.com/music/2018/aug/13/outside-lands-politics-san-francisco
'A tour de force': wildcard novel completes Not the Booker prize shortlist,2018-08-13 00:00:00,https://www.theguardian.com/books/booksblog/2018/aug/13/not-the-booker-prize-shortlist-three-dreams-in-the-key-of-g-marc-nash
Jessie Cave: Sunrise review – a twisted indie romcom in standup form,2018-08-13 00:00:00,https://www.theguardian.com/stage/2018/aug/13/jessie-cave-sunrise-review-the-stand-edinburgh-festival-2018
'Buildings tell stories': how the housing crisis inspired an Edinburgh show,2018-08-13 00:00:00,https://www.theguardian.com/stage/2018/aug/13/a-hot-button-issue-how-the-housing-crisis-inspired-an-edinburgh-show
"VS Naipaul archive interview: 'a querulous, complaining traveller' - 4 October 1971",2018-08-13 00:00:00,https://www.theguardian.com/books/from-the-archive-blog/2018/aug/13/vs-naipaul-interview-querulous-complaining-traveller-1971
Heads Roll review – an exhibition for narcissists everywhere,2018-08-13 00:00:00,https://www.theguardian.com/artanddesign/2018/aug/13/heads-roll-review-an-exhibition-for-narcissists-everywhere
Is it ever healthy to think of your colleagues as your family?,2018-08-13 00:00:00,https://www.theguardian.com/money/shortcuts/2018/aug/13/is-it-healthy-to-think-of-colleagues-as-family
White House paranoia deepens after Omarosa tapes,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/_DMKzX-Q4Oc/index.html
The utter collapse of Donald Trump's 'best people' boast,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/AOcpllFXYzk/index.html
Burnett calls out Trump's hypocrisy on Omarosa,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/_4oPSEmGPu8/trump-omarosa-hypocrisy-erin-burnett-monologue-ebof-vpx.cnn
Why did 2 of Trump's aides feel the need to record him?,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/uOLGVAKWjLU/index.html
Omarosa releases recording of call with Trump,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/OinnxKh_peM/omarosa-tape-trump-sot-newday-vpx.cnn
Omarosa is the latest defector from Trump's 'cult' (Opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/KfDChm-opu4/index.html
3 takeaways from Day 10 of Paul Manafort's trial,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/i6Grh8ZiHPs/index.html
The fast and furious judge in the Manafort trial (opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/rHPW3H7hn6Y/index.html
Exclusive: Senators ask DHS to crack down on coerced labor in ICE detention centers,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/zrBO9RKEhEw/index.html
"Trump signs McCain defense measure, doesn't thank McCain",,http://rss.cnn.com/~r/rss/cnn_topstories/~3/8tWq5TWv978/index.html
Jake Tapper thanks McCain after Trump didn't,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/5PQJ7i_trUA/trump-john-mccain-jake-tapper-thank-you-lead-vpx.cnn
"Kremlin ""pleased"" with Helsinki summit, US and Western intelligence assesses",,http://rss.cnn.com/~r/rss/cnn_topstories/~3/7v3N86XBR40/index.html
Conway struggles to name top black WH aide,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/_GuogDCrbGs/kellyanne-conway-abc-top-black-aide-white-house-west-wing-omarosa-ekr-orig-vstan.cnn
"New Mexico compound: Missing boy died in religious ritual, prosecutor says",,http://rss.cnn.com/~r/rss/cnn_topstories/~3/zkCf-BNS8jg/index.html
'Stand your ground' case turns into manslaughter charge for Florida man,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/CgXIMXG-7yo/index.html
Rep.: FBI said Russia stoked racial tensions,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/ltEtKYRcOnU/russia-racial-tensions-us-charlottesville-todd-dnt-tsr-vpx.cnn
"Sutherland Springs church shooter's widow: 'No matter what, I will love him'",,http://rss.cnn.com/~r/rss/cnn_topstories/~3/GqCF1NaCSYI/index.html
Escape from the Mayo Clinic: Teen accuses world-famous hospital of 'medical kidnapping',,http://rss.cnn.com/~r/rss/cnn_topstories/~3/5-yYUujchLk/index.html
"Diploma that Florida candidate displayed in a photo is not accurate, university says",,http://rss.cnn.com/~r/rss/cnn_topstories/~3/TR6mGILu6Ac/index.html
3 reasons you're not making more money at work,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/kYT_2rTNL-g/index.html
This 14-year-old is running for governor,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/gBqVeci4oDA/ethan-sonneborn-governor-vermont-teen-sg-jnd-orig.cnn
Look out Apple! Amazon may soon be worth $1 trillion too,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/IyGCnDVVXgs/index.html
Hippo kills tourist from Taiwan in Kenya,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/afiUZeNxxfw/index.html
Navy busts boat with 2 tons of alleged cocaine,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/dFv323d9_PE/mexican-navy-alleged-cocaine-bust-ekr-orig-vstan.cnn
New liquid nitogen cereal sparks controversy,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/d-7bBDze5Zw/dragons-breath-dangers-wxp-vpx.hln
What happened on Easter Island? New theory proposed,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/5ICK6jelVIA/index.html
Easter Island,2018-08-13 19:39:16+00:00,http://rss.cnn.com/~r/rss/cnn_topstories/~3/VXdXagadSCU/index.html
Photos of Easter Island's attractions,2017-09-29 09:39:38+00:00,http://rss.cnn.com/~r/rss/cnn_topstories/~3/T9kc6JDOCD4/index.html
Easter Island: 6 things to do on your visit,2017-09-29 09:43:53+00:00,http://rss.cnn.com/~r/rss/cnn_topstories/~3/HhNAwrAHK_g/index.html
Police help bride escape flood on wedding day,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/F7MllIEihD8/new-jersey-bride-flood-rescue-newsource-orig.cnn
Ellen Bennett's guide to Mexican food in L.A.,2018-08-13 13:17:41+00:00,http://rss.cnn.com/~r/rss/cnn_topstories/~3/z6VaL3aAKsg/index.html
Corporate America is raking in fat profits. Will it last?,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/k50oDAO2EcA/index.html
Trump is making it easy for Strzok to claim he was treated unfairly (Opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/NdnFLMdRVsc/index.html
Why Omarosa's secret recording is an alarm bell (Opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/CVu1M5CObAk/index.html
How Confederate history looks in the shadow of Charlottesville (opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/DWeK1i9tx5g/index.html
A huge win for those who don't share Trump's twisted vision of America (opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/f3Eh1vgfa6w/index.html
Avenatti is right: Democrats need to fight fire with fire (Opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/UDS4dNPmHQw/index.html
Brett Kavanaugh on Antonin Scalia: 'Role model' and 'judicial hero',,http://rss.cnn.com/~r/rss/cnn_topstories/~3/X7O3Hi_b4xQ/index.html
Mitt Romney: 'It must be electorally disqualifying to equivocate on racism',,http://rss.cnn.com/~r/rss/cnn_topstories/~3/F7OdTXJFbU4/index.html
Kellyanne Conway struggles to name African Americans in White House,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/3xDf0Zf9CU0/index.html
Unexpected impacts of climate change: worse food safety and more traffic accidents,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/HnzJIfB8qxg/index.html
"FDA approves 1st birth control app, vaginal contraception ring",,http://rss.cnn.com/~r/rss/cnn_topstories/~3/7g2i7jF6S1I/index.html
